cod_munibge,area plantada,area colhida,quantidade produzida,valor da producao,cod_produto
4209508,0,0,0,0,50
4209508,0,0,0,0,51
4209508,0,0,0,0,52
4209508,15,15,420,504,53
4209508,0,0,0,0,54
4209508,400,400,2640,3168,55
4209508,0,0,0,0,56
4209508,0,0,0,0,57
4209508,0,0,0,0,58
4209508,0,0,0,0,59
4209508,0,0,0,0,60
4209508,0,0,0,0,61
4209508,0,0,0,0,62
4209508,20,20,72,173,63
4209508,0,0,0,0,64
4209508,10,10,60,60,65
4209508,1,1,40,100,66
4209508,0,0,0,0,67
4209508,0,0,0,0,68
4209508,0,0,0,0,69
4209508,0,0,0,0,70
4209508,9,9,108,140,71
4209607,0,0,0,0,1
4209607,0,0,0,0,2
4209607,0,0,0,0,3
4209607,0,0,0,0,4
4209607,0,0,0,0,5
4209607,0,0,0,0,6
4209607,0,0,0,0,7
4209607,0,0,0,0,8
4209607,4,4,10,30,9
4209607,0,0,0,0,10
4209607,0,0,0,0,11
4209607,16,16,160,480,12
4209607,0,0,0,0,13
4209607,0,0,0,0,14
4209607,0,0,0,0,15
4209607,0,0,0,0,16
4209607,0,0,0,0,17
4209607,0,0,0,0,18
4209607,0,0,0,0,19
4209607,0,0,0,0,20
4209607,0,0,0,0,21
4209607,34,34,1360,680,22
4209607,0,0,0,0,23
4209607,0,0,0,0,24
4209607,0,0,0,0,25
4209607,0,0,0,0,26
4209607,0,0,0,0,27
4209607,0,0,0,0,28
4209607,0,0,0,0,29
4209607,0,0,0,0,30
4209607,0,0,0,0,31
4209607,0,0,0,0,32
4209607,0,0,0,0,33
4209607,0,0,0,0,34
4209607,34,34,52,224,35
4209607,0,0,0,0,36
4209607,150,150,330,3960,37
4209607,0,0,0,0,38
4209607,0,0,0,0,39
4209607,0,0,0,0,40
4209607,0,0,0,0,41
4209607,3,3,30,30,42
4209607,0,0,0,0,43
4209607,0,0,0,0,44
4209607,0,0,0,0,45
4209607,0,0,0,0,46
4209607,0,0,0,0,47
4209607,0,0,0,0,48
4209607,17,17,204,204,49
4209607,0,0,0,0,50
4209607,0,0,0,0,51
4209607,0,0,0,0,52
4209607,0,0,0,0,53
4209607,0,0,0,0,54
4209607,250,250,1375,2063,55
4209607,0,0,0,0,56
4209607,0,0,0,0,57
4209607,0,0,0,0,58
4209607,0,0,0,0,59
4209607,0,0,0,0,60
4209607,0,0,0,0,61
4209607,0,0,0,0,62
4209607,0,0,0,0,63
4209607,0,0,0,0,64
4209607,0,0,0,0,65
4209607,0,0,0,0,66
4209607,0,0,0,0,67
4209607,0,0,0,0,68
4209607,0,0,0,0,69
4209607,0,0,0,0,70
4209607,15,15,130,208,71
4209706,0,0,0,0,1
4209706,0,0,0,0,2
4209706,0,0,0,0,3
4209706,0,0,0,0,4
4209706,0,0,0,0,5
4209706,0,0,0,0,6
4209706,180,180,1800,19800,7
4209706,0,0,0,0,8
4209706,0,0,0,0,9
4209706,0,0,0,0,10
4209706,0,0,0,0,11
4209706,0,0,0,0,12
4209706,0,0,0,0,13
4209706,100,100,2500,5000,14
4209706,0,0,0,0,15
4209706,0,0,0,0,16
4209706,0,0,0,0,17
4209706,0,0,0,0,18
4209706,0,0,0,0,19
4209706,0,0,0,0,20
4209706,0,0,0,0,21
4209706,0,0,0,0,22
4209706,0,0,0,0,23
4209706,0,0,0,0,24
4209706,0,0,0,0,25
4209706,530,530,18550,92750,26
4209706,0,0,0,0,27
4209706,0,0,0,0,28
4209706,0,0,0,0,29
4209706,0,0,0,0,30
4209706,0,0,0,0,31
4209706,40,40,170,170,32
4209706,0,0,0,0,33
4209706,0,0,0,0,34
4209706,570,570,684,3078,35
4209706,0,0,0,0,36
4209706,200,200,300,3300,37
4209706,0,0,0,0,38
4209706,0,0,0,0,39
4209706,0,0,0,0,40
4209706,0,0,0,0,41
4209706,0,0,0,0,42
4209706,0,0,0,0,43
4209706,0,0,0,0,44
4209706,218,218,6540,8502,45
4209706,0,0,0,0,46
4209706,0,0,0,0,47
4209706,0,0,0,0,48
4209706,0,0,0,0,49
4209706,0,0,0,0,50
4209706,0,0,0,0,51
4209706,0,0,0,0,52
4209706,0,0,0,0,53
4209706,0,0,0,0,54
4209706,3050,3050,11895,19032,55
4209706,0,0,0,0,56
4209706,0,0,0,0,57
4209706,0,0,0,0,58
4209706,0,0,0,0,59
4209706,0,0,0,0,60
4209706,0,0,0,0,61
4209706,0,0,0,0,62
4209706,3300,3150,7560,22680,63
4209706,0,0,0,0,64
4209706,0,0,0,0,65
4209706,300,220,13200,30360,66
4209706,480,480,1200,1908,67
4209706,0,0,0,0,68
4209706,0,0,0,0,69
4209706,0,0,0,0,70
4209706,0,0,0,0,71
4209805,0,0,0,0,1
4209805,0,0,0,0,2
4209805,0,0,0,0,3
4209805,0,0,0,0,4
4209805,0,0,0,0,5
4209805,0,0,0,0,6
4209805,0,0,0,0,7
4209805,0,0,0,0,8
4209805,0,0,0,0,9
4209805,0,0,0,0,10
4209805,0,0,0,0,11
4209805,0,0,0,0,12
4209805,2,2,50,70,13
4209805,17,17,163,163,14
4209805,0,0,0,0,15
4209805,0,0,0,0,16
4209805,0,0,0,0,17
4209805,0,0,0,0,18
4209805,0,0,0,0,19
4209805,0,0,0,0,20
4209805,0,0,0,0,21
4209805,0,0,0,0,22
4209805,0,0,0,0,23
4209805,0,0,0,0,24
4209805,0,0,0,0,25
4209805,750,750,19500,40950,26
4209805,0,0,0,0,27
4209805,0,0,0,0,28
4209805,0,0,0,0,29
4209805,0,0,0,0,30
4209805,0,0,0,0,31
4209805,0,0,0,0,32
4209805,0,0,0,0,33
4209805,0,0,0,0,34
4209805,125,125,183,695,35
4209805,0,0,0,0,36
4209805,1300,1300,2925,38025,37
4209805,0,0,0,0,38
4209805,0,0,0,0,39
4209805,0,0,0,0,40
4209805,0,0,0,0,41
4209805,25,25,400,400,42
4209805,0,0,0,0,43
4209805,0,0,0,0,44
4209805,0,0,0,0,45
4209805,0,0,0,0,46
4209805,0,0,0,0,47
4209805,0,0,0,0,48
4209805,20,20,300,540,49
4209805,0,0,0,0,50
4209805,0,0,0,0,51
4209805,0,0,0,0,52
4209805,0,0,0,0,53
4209805,0,0,0,0,54
4209805,1000,1000,5700,6840,55
4209805,0,0,0,0,56
4209805,0,0,0,0,57
4209805,0,0,0,0,58
4209805,0,0,0,0,59
4209805,0,0,0,0,60
4209805,0,0,0,0,61
4209805,0,0,0,0,62
4209805,0,0,0,0,63
4209805,0,0,0,0,64
4209805,3,3,21,21,65
4209805,0,0,0,0,66
4209805,0,0,0,0,67
4209805,0,0,0,0,68
4209805,0,0,0,0,69
4209805,0,0,0,0,70
4209805,23,23,184,239,71
4209854,0,0,0,0,1
4209854,0,0,0,0,2
4209854,0,0,0,0,3
4209854,0,0,0,0,4
4209854,0,0,0,0,5
4209854,0,0,0,0,6
4209854,0,0,0,0,7
4209854,0,0,0,0,8
4209854,0,0,0,0,9
4209854,0,0,0,0,10
4209854,0,0,0,0,11
4209854,0,0,0,0,12
4209854,5,5,60,96,13
4209854,0,0,0,0,14
4209854,0,0,0,0,15
4209854,0,0,0,0,16
4209854,0,0,0,0,17
4209854,0,0,0,0,18
4209854,0,0,0,0,19
4209854,0,0,0,0,20
4209854,0,0,0,0,21
4209854,10,10,450,59,22
4209854,0,0,0,0,23
4209854,0,0,0,0,24
4209854,0,0,0,0,25
4209854,0,0,0,0,26
4209854,0,0,0,0,27
4209854,0,0,0,0,28
4209854,0,0,0,0,29
4209854,0,0,0,0,30
4209854,0,0,0,0,31
4209854,500,500,2700,2430,32
4209854,0,0,0,0,33
4209854,0,0,0,0,34
4209854,20,20,29,87,35
4209854,0,0,0,0,36
4209854,10,10,20,180,37
4209854,0,0,0,0,38
4209854,0,0,0,0,39
4209854,0,0,0,0,40
4209854,0,0,0,0,41
4209854,0,0,0,0,42
4209854,0,0,0,0,43
4209854,0,0,0,0,44
4209854,0,0,0,0,45
4209854,0,0,0,0,46
4209854,0,0,0,0,47
4209854,0,0,0,0,48
4209854,10,10,200,260,49
4209854,0,0,0,0,50
4209854,0,0,0,0,51
4209854,0,0,0,0,52
4209854,0,0,0,0,53
4209854,0,0,0,0,54
4209854,800,800,3360,5487,55
4209854,0,0,0,0,56
4209854,0,0,0,0,57
4209854,0,0,0,0,58
4209854,1,1,7,28,59
4209854,0,0,0,0,60
4209854,0,0,0,0,61
4209854,0,0,0,0,62
4209854,250,250,975,2925,63
4209854,0,0,0,0,64
4209854,0,0,0,0,65
4209854,0,0,0,0,66
4209854,0,0,0,0,67
4209854,0,0,0,0,68
4209854,0,0,0,0,69
4209854,0,0,0,0,70
4209854,5,5,45,225,71
4209904,0,0,0,0,1
4209904,0,0,0,0,2
4209904,0,0,0,0,3
4209904,0,0,0,0,4
4209904,0,0,0,0,5
4209904,0,0,0,0,6
4209904,0,0,0,0,7
4209904,0,0,0,0,8
4209904,142,142,1349,2158,9
4209904,0,0,0,0,10
4209904,0,0,0,0,11
4209904,0,0,0,0,12
4209904,9,9,180,252,13
4209904,22,22,196,196,14
4209904,0,0,0,0,15
4209904,0,0,0,0,16
4209904,0,0,0,0,17
4209904,0,0,0,0,18
4209904,0,0,0,0,19
4209904,0,0,0,0,20
4209904,0,0,0,0,21
4209904,17,17,850,170,22
4209904,0,0,0,0,23
4209904,0,0,0,0,24
4209904,0,0,0,0,25
4209904,30,30,720,1512,26
4209904,0,0,0,0,27
4209904,0,0,0,0,28
4209904,0,0,0,0,29
4209904,0,0,0,0,30
4209904,0,0,0,0,31
4209904,0,0,0,0,32
4209904,0,0,0,0,33
4209904,0,0,0,0,34
4209904,120,120,192,768,35
4209904,0,0,0,0,36
4209904,280,280,630,8820,37
4209904,0,0,0,0,38
4209904,0,0,0,0,39
4209904,0,0,0,0,40
4209904,0,0,0,0,41
4209904,20,20,400,400,42
4209904,10,10,70,70,43
4209904,0,0,0,0,44
4209904,0,0,0,0,45
4209904,0,0,0,0,46
4209904,0,0,0,0,47
4209904,0,0,0,0,48
4209904,100,100,2233,4019,49
4209904,0,0,0,0,50
4209904,0,0,0,0,51
4209904,0,0,0,0,52
4209904,15,15,375,450,53
4209904,0,0,0,0,54
4209904,740,740,4440,4884,55
4209904,0,0,0,0,56
4209904,0,0,0,0,57
4209904,0,0,0,0,58
4209904,4,4,56,168,59
4209904,0,0,0,0,60
4209904,0,0,0,0,61
4209904,0,0,0,0,62
4209904,120,120,360,756,63
4209904,0,0,0,0,64
4209904,5,5,40,40,65
4209904,10,10,500,1250,66
4209904,0,0,0,0,67
4209904,0,0,0,0,68
4209904,0,0,0,0,69
4209904,0,0,0,0,70
4209904,13,13,130,338,71
4210001,0,0,0,0,1
4210001,0,0,0,0,2
4210001,0,0,0,0,3
4210001,0,0,0,0,4
4210001,0,0,0,0,5
4210001,0,0,0,0,6
4210001,0,0,0,0,7
4210001,0,0,0,0,8
4210001,250,250,1825,2373,9
4210001,0,0,0,0,10
4210001,0,0,0,0,11
4210001,4340,4340,128814,180340,12
4210001,0,0,0,0,13
4210001,0,0,0,0,14
4210001,0,0,0,0,15
4210001,0,0,0,0,16
4210001,0,0,0,0,17
4210001,0,0,0,0,18
4210001,0,0,0,0,19
4210001,0,0,0,0,20
4210001,0,0,0,0,21
4210001,300,300,16000,9600,22
4210001,0,0,0,0,23
4210001,0,0,0,0,24
4210001,0,0,0,0,25
4210001,0,0,0,0,26
4210001,0,0,0,0,27
4210001,0,0,0,0,28
4210001,0,0,0,0,29
4210001,0,0,0,0,30
4210001,0,0,0,0,31
4210001,0,0,0,0,32
4210001,0,0,0,0,33
4210001,0,0,0,0,34
4210001,0,0,0,0,35
4210001,0,0,0,0,36
4210001,0,0,0,0,37
4210001,0,0,0,0,38
4210001,0,0,0,0,39
4210001,0,0,0,0,40
4210001,0,0,0,0,41
4210001,0,0,0,0,42
4210001,0,0,0,0,43
4210001,0,0,0,0,44
4210001,0,0,0,0,45
4210001,0,0,0,0,46
4210001,0,0,0,0,47
4210001,0,0,0,0,48
4210001,12,12,360,285,49
4210001,0,0,0,0,50
4210001,0,0,0,0,51
4210001,0,0,0,0,52
4210001,0,0,0,0,53
4210001,0,0,0,0,54
4210001,0,0,0,0,55
4210001,0,0,0,0,56
4210001,185,180,950,2138,57
4210001,0,0,0,0,58
4210001,0,0,0,0,59
4210001,0,0,0,0,60
4210001,0,0,0,0,61
4210001,0,0,0,0,62
4210001,0,0,0,0,63
4210001,0,0,0,0,64
4210001,0,0,0,0,65
4210001,0,0,0,0,66
4210001,0,0,0,0,67
4210001,0,0,0,0,68
4210001,0,0,0,0,69
4210001,0,0,0,0,70
4210001,0,0,0,0,71
4210035,0,0,0,0,1
4210035,0,0,0,0,2
4210035,0,0,0,0,3
4210035,0,0,0,0,4
4210035,0,0,0,0,5
4210035,0,0,0,0,6
4210035,0,0,0,0,7
4210035,0,0,0,0,8
4210035,0,0,0,0,9
4210035,0,0,0,0,10
4210035,0,0,0,0,11
4210035,0,0,0,0,12
4210035,0,0,0,0,13
4210035,3,3,60,120,14
4210035,0,0,0,0,15
4210035,0,0,0,0,16
4210035,0,0,0,0,17
4210035,0,0,0,0,18
4210035,0,0,0,0,19
4210035,0,0,0,0,20
4210035,0,0,0,0,21
4210035,0,0,0,0,22
4210035,0,0,0,0,23
4210035,0,0,0,0,24
4210035,0,0,0,0,25
4210035,3,3,60,117,26
4210035,0,0,0,0,27
4210035,0,0,0,0,28
4210035,0,0,0,0,29
4210035,0,0,0,0,30
4210035,0,0,0,0,31
4210035,40,40,280,350,32
4210035,0,0,0,0,33
4210035,0,0,0,0,34
4210035,10,10,21,86,35
4210035,0,0,0,0,36
4210035,0,0,0,0,37
4210035,0,0,0,0,38
4210035,0,0,0,0,39
4210035,0,0,0,0,40
4210035,0,0,0,0,41
4210035,7,7,115,109,42
4210035,0,0,0,0,43
4210035,0,0,0,0,44
4210035,0,0,0,0,45
4210035,0,0,0,0,46
4210035,0,0,0,0,47
4210035,0,0,0,0,48
4210035,28,28,560,336,49
4210035,0,0,0,0,50
4210035,0,0,0,0,51
4210035,0,0,0,0,52
4210035,0,0,0,0,53
4210035,0,0,0,0,54
4210035,2000,2000,18000,29880,55
4210035,0,0,0,0,56
4210035,0,0,0,0,57
4210035,0,0,0,0,58
4210035,0,0,0,0,59
4210035,0,0,0,0,60
4210035,0,0,0,0,61
4210035,0,0,0,0,62
4210035,420,420,1512,3931,63
4210035,0,0,0,0,64
4210035,0,0,0,0,65
4210035,0,0,0,0,66
4210035,90,90,350,483,67
4210035,0,0,0,0,68
4210035,0,0,0,0,69
4210035,0,0,0,0,70
4210035,3,3,48,91,71
4210050,0,0,0,0,1
4210050,0,0,0,0,2
4210050,0,0,0,0,3
4210050,0,0,0,0,4
4210050,0,0,0,0,5
4210050,0,0,0,0,6
4210050,0,0,0,0,7
4210050,0,0,0,0,8
4210050,0,0,0,0,9
4210050,0,0,0,0,10
4210050,0,0,0,0,11
4210050,0,0,0,0,12
4210050,0,0,0,0,13
4210050,0,0,0,0,14
4210050,0,0,0,0,15
4210050,0,0,0,0,16
4210050,0,0,0,0,17
4210050,0,0,0,0,18
4210050,0,0,0,0,19
4210050,0,0,0,0,20
4210050,0,0,0,0,21
4210050,0,0,0,0,22
4210050,0,0,0,0,23
4210050,0,0,0,0,24
4210050,0,0,0,0,25
4210050,60,60,2700,13500,26
4210050,0,0,0,0,27
4210050,0,0,0,0,28
4210050,0,0,0,0,29
4210050,0,0,0,0,30
4210050,0,0,0,0,31
4210050,1,1,6,6,32
4210050,0,0,0,0,33
4210050,0,0,0,0,34
4210050,9,9,14,63,35
4210050,0,0,0,0,36
4210050,0,0,0,0,37
4210050,0,0,0,0,38
4210050,0,0,0,0,39
4210050,0,0,0,0,40
4210050,0,0,0,0,41
4210050,0,0,0,0,42
4210050,0,0,0,0,43
4210050,0,0,0,0,44
4210050,5,5,100,150,45
4210050,0,0,0,0,46
4210050,0,0,0,0,47
4210050,0,0,0,0,48
4210050,0,0,0,0,49
4210050,0,0,0,0,50
4210050,0,0,0,0,51
4210050,0,0,0,0,52
4210050,0,0,0,0,53
4210050,0,0,0,0,54
4210050,1200,1200,7560,11340,55
4210050,0,0,0,0,56
4210050,0,0,0,0,57
4210050,0,0,0,0,58
4210050,0,0,0,0,59
4210050,0,0,0,0,60
4210050,0,0,0,0,61
4210050,0,0,0,0,62
4210050,150,150,435,1088,63
4210050,0,0,0,0,64
4210050,0,0,0,0,65
4210050,20,20,600,1320,66
4210050,230,230,828,1317,67
4210050,0,0,0,0,68
4210050,0,0,0,0,69
4210050,0,0,0,0,70
4210050,6,6,60,120,71
4210100,0,0,0,0,1
4210100,0,0,0,0,2
4210100,0,0,0,0,3
4210100,0,0,0,0,4
4210100,0,0,0,0,5
4210100,0,0,0,0,6
4210100,0,0,0,0,7
4210100,0,0,0,0,8
4210100,0,0,0,0,9
4210100,1500,1500,1400,2100,10
4210100,0,0,0,0,11
4210100,0,0,0,0,12
4210100,0,0,0,0,13
4210100,270,270,8640,19440,14
4210100,0,0,0,0,15
4210100,0,0,0,0,16
4210100,0,0,0,0,17
4210100,0,0,0,0,18
4210100,0,0,0,0,19
4210100,0,0,0,0,20
4210100,0,0,0,0,21
4210100,0,0,0,0,22
4210100,0,0,0,0,23
4210100,0,0,0,0,24
4210100,0,0,0,0,25
4210100,30,30,1200,3600,26
4210100,0,0,0,0,27
4210100,0,0,0,0,28
4210100,0,0,0,0,29
4210100,0,0,0,0,30
4210100,0,0,0,0,31
4210100,377,377,2526,3031,32
4210100,0,0,0,0,33
4210100,0,0,0,0,34
4210100,3000,3000,4650,21100,35
4210100,0,0,0,0,36
4210100,3700,3700,8140,83842,37
4210100,0,0,0,0,38
4210100,0,0,0,0,39
4210100,0,0,0,0,40
4210100,0,0,0,0,41
4210100,5,5,108,162,42
4210100,0,0,0,0,43
4210100,0,0,0,0,44
4210100,1,1,25,88,45
4210100,0,0,0,0,46
4210100,0,0,0,0,47
4210100,0,0,0,0,48
4210100,0,0,0,0,49
4210100,0,0,0,0,50
4210100,0,0,0,0,51
4210100,0,0,0,0,52
4210100,25,25,500,400,53
4210100,0,0,0,0,54
4210100,6600,6600,47520,75240,55
4210100,0,0,0,0,56
4210100,0,0,0,0,57
4210100,0,0,0,0,58
4210100,0,0,0,0,59
4210100,0,0,0,0,60
4210100,0,0,0,0,61
4210100,0,0,0,0,62
4210100,31600,31600,102360,315610,63
4210100,0,0,0,0,64
4210100,2,2,39,59,65
4210100,10,10,800,2000,66
4210100,4800,4800,16800,26880,67
4210100,0,0,0,0,68
4210100,0,0,0,0,69
4210100,0,0,0,0,70
4210100,6,6,68,170,71
4210209,0,0,0,0,1
4210209,0,0,0,0,2
4210209,0,0,0,0,3
4210209,0,0,0,0,4
4210209,0,0,0,0,5
4210209,0,0,0,0,6
4210209,0,0,0,0,7
4210209,0,0,0,0,8
4210209,0,0,0,0,9
4210209,0,0,0,0,10
4210209,0,0,0,0,11
4210209,20,20,200,500,12
4210209,0,0,0,0,13
4210209,0,0,0,0,14
4210209,0,0,0,0,15
4210209,0,0,0,0,16
4210209,0,0,0,0,17
4210209,0,0,0,0,18
4210209,0,0,0,0,19
4210209,0,0,0,0,20
4210209,0,0,0,0,21
4210209,0,0,0,0,22
4210209,0,0,0,0,23
4210209,0,0,0,0,24
4210209,0,0,0,0,25
4210209,20,20,500,750,26
4210209,0,0,0,0,27
4210209,0,0,0,0,28
4210209,0,0,0,0,29
4210209,0,0,0,0,30
4210209,0,0,0,0,31
4210209,0,0,0,0,32
4210209,0,0,0,0,33
4210209,0,0,0,0,34
4210209,25,25,15,62,35
4210209,0,0,0,0,36
4210209,100,100,190,3610,37
4210209,0,0,0,0,38
4210209,0,0,0,0,39
4210209,0,0,0,0,40
4210209,0,0,0,0,41
4210209,0,0,0,0,42
4210209,0,0,0,0,43
4210209,0,0,0,0,44
4210209,0,0,0,0,45
4210209,0,0,0,0,46
4210209,0,0,0,0,47
4210209,0,0,0,0,48
4210209,40,40,1600,2880,49
4210209,0,0,0,0,50
4210209,0,0,0,0,51
4210209,0,0,0,0,52
4210209,0,0,0,0,53
4210209,0,0,0,0,54
4210209,50,50,300,360,55
4210209,0,0,0,0,56
4210209,0,0,0,0,57
4210209,0,0,0,0,58
4210209,0,0,0,0,59
4210209,0,0,0,0,60
4210209,0,0,0,0,61
4210209,0,0,0,0,62
4210209,0,0,0,0,63
4210209,0,0,0,0,64
4210209,0,0,0,0,65
4210209,0,0,0,0,66
4210209,0,0,0,0,67
4210209,0,0,0,0,68
4210209,0,0,0,0,69
4210209,0,0,0,0,70
4210209,110,110,3080,5784,71
4210308,0,0,0,0,1
4210308,0,0,0,0,2
4210308,0,0,0,0,3
4210308,0,0,0,0,4
4210308,0,0,0,0,5
4210308,0,0,0,0,6
4210308,0,0,0,0,7
4210308,0,0,0,0,8
4210308,0,0,0,0,9
4210308,400,400,400,640,10
4210308,0,0,0,0,11
4210308,0,0,0,0,12
4210308,0,0,0,0,13
4210308,20,20,660,990,14
4210308,0,0,0,0,15
4210308,0,0,0,0,16
4210308,0,0,0,0,17
4210308,0,0,0,0,18
4210308,0,0,0,0,19
4210308,0,0,0,0,20
4210308,0,0,0,0,21
4210308,0,0,0,0,22
4210308,0,0,0,0,23
4210308,0,0,0,0,24
4210308,0,0,0,0,25
4210308,0,0,0,0,26
4210308,0,0,0,0,27
4210308,0,0,0,0,28
4210308,0,0,0,0,29
4210308,0,0,0,0,30
4210308,0,0,0,0,31
4210308,321,321,2245,2470,32
4210308,0,0,0,0,33
4210308,0,0,0,0,34
4210308,1500,1500,2340,10668,35
4210308,0,0,0,0,36
4210308,1800,1800,3780,38934,37
4210308,0,0,0,0,38
4210308,0,0,0,0,39
4210308,0,0,0,0,40
4210308,0,0,0,0,41
4210308,0,0,0,0,42
4210308,0,0,0,0,43
4210308,0,0,0,0,44
4210308,15,15,367,1028,45
4210308,0,0,0,0,46
4210308,0,0,0,0,47
4210308,0,0,0,0,48
4210308,0,0,0,0,49
4210308,0,0,0,0,50
4210308,0,0,0,0,51
4210308,0,0,0,0,52
4210308,15,15,300,240,53
4210308,0,0,0,0,54
4210308,1500,1500,9900,15675,55
4210308,0,0,0,0,56
4210308,0,0,0,0,57
4210308,0,0,0,0,58
4210308,1,1,12,34,59
4210308,0,0,0,0,60
4210308,0,0,0,0,61
4210308,0,0,0,0,62
4210308,13300,13300,42200,130117,63
4210308,0,0,0,0,64
4210308,0,0,0,0,65
4210308,20,20,1400,3500,66
4210308,1600,1600,5664,9062,67
4210308,0,0,0,0,68
4210308,0,0,0,0,69
4210308,0,0,0,0,70
4210308,0,0,0,0,71
4210407,0,0,0,0,1
4210407,0,0,0,0,2
4210407,0,0,0,0,3
4210407,0,0,0,0,4
4210407,0,0,0,0,5
4210407,0,0,0,0,6
4210407,0,0,0,0,7
4210407,0,0,0,0,8
4210407,1850,1850,15355,22656,9
4210407,0,0,0,0,10
4210407,0,0,0,0,11
4210407,6,6,36,78,12
4210407,0,0,0,0,13
4210407,0,0,0,0,14
4210407,0,0,0,0,15
4210407,0,0,0,0,16
4210407,0,0,0,0,17
4210407,0,0,0,0,18
4210407,0,0,0,0,19
4210407,0,0,0,0,20
4210407,0,0,0,0,21
4210407,0,0,0,0,22
4210407,0,0,0,0,23
4210407,0,0,0,0,24
4210407,0,0,0,0,25
4210407,0,0,0,0,26
4210407,0,0,0,0,27
4210407,0,0,0,0,28
4210407,0,0,0,0,29
4210407,0,0,0,0,30
4210407,0,0,0,0,31
4210407,0,0,0,0,32
4210407,0,0,0,0,33
4210407,0,0,0,0,34
4210407,20,20,15,77,35
4210407,0,0,0,0,36
4210407,180,180,405,6750,37
4210407,0,0,0,0,38
4210407,0,0,0,0,39
4210407,0,0,0,0,40
4210407,0,0,0,0,41
4210407,0,0,0,0,42
4210407,0,0,0,0,43
4210407,0,0,0,0,44
4210407,0,0,0,0,45
4210407,0,0,0,0,46
4210407,0,0,0,0,47
4210407,0,0,0,0,48
4210407,50,50,950,927,49
4210407,0,0,0,0,50
4210407,0,0,0,0,51
4210407,0,0,0,0,52
4210407,0,0,0,0,53
4210407,0,0,0,0,54
4210407,300,300,1950,3087,55
4210407,0,0,0,0,56
4210407,0,0,0,0,57
4210407,0,0,0,0,58
4210407,0,0,0,0,59
4210407,0,0,0,0,60
4210407,0,0,0,0,61
4210407,0,0,0,0,62
4210407,120,120,252,731,63
4210407,0,0,0,0,64
4210407,0,0,0,0,65
4210407,0,0,0,0,66
4210407,0,0,0,0,67
4210407,0,0,0,0,68
4210407,0,0,0,0,69
4210407,0,0,0,0,70
4210407,0,0,0,0,71
4210506,0,0,0,0,1
4210506,0,0,0,0,2
4210506,0,0,0,0,3
4210506,0,0,0,0,4
4210506,0,0,0,0,5
4210506,0,0,0,0,6
4210506,0,0,0,0,7
4210506,0,0,0,0,8
4210506,0,0,0,0,9
4210506,0,0,0,0,10
4210506,0,0,0,0,11
4210506,0,0,0,0,12
4210506,0,0,0,0,13
4210506,0,0,0,0,14
4210506,0,0,0,0,15
4210506,0,0,0,0,16
4210506,0,0,0,0,17
4210506,0,0,0,0,18
4210506,0,0,0,0,19
4210506,0,0,0,0,20
4210506,0,0,0,0,21
4210506,0,0,0,0,22
4210506,0,0,0,0,23
4210506,0,0,0,0,24
4210506,0,0,0,0,25
4210506,0,0,0,0,26
4210506,0,0,0,0,27
4210506,0,0,0,0,28
4210506,0,0,0,0,29
4210506,0,0,0,0,30
4210506,0,0,0,0,31
4210506,0,0,0,0,32
4210506,0,0,0,0,33
4210506,0,0,0,0,34
4210506,20,20,18,72,35
4210506,0,0,0,0,36
4210506,150,150,330,2970,37
4210506,0,0,0,0,38
4210506,0,0,0,0,39
4210506,0,0,0,0,40
4210506,0,0,0,0,41
4210506,0,0,0,0,42
4210506,0,0,0,0,43
4210506,0,0,0,0,44
4210506,0,0,0,0,45
4210506,0,0,0,0,46
4210506,0,0,0,0,47
4210506,0,0,0,0,48
4210506,100,100,2200,1980,49
4210506,0,0,0,0,50
4210506,0,0,0,0,51
4210506,0,0,0,0,52
4210506,10,10,175,263,53
4210506,0,0,0,0,54
4210506,1300,1300,4680,7160,55
4210506,0,0,0,0,56
4210506,0,0,0,0,57
4210506,0,0,0,0,58
4210506,0,0,0,0,59
4210506,0,0,0,0,60
4210506,0,0,0,0,61
4210506,0,0,0,0,62
4210506,4100,4100,4920,16536,63
4210506,0,0,0,0,64
4210506,0,0,0,0,65
4210506,0,0,0,0,66
4210506,1500,1500,5400,7020,67
4210506,0,0,0,0,68
4210506,0,0,0,0,69
4210506,0,0,0,0,70
4210506,3,3,30,105,71
4210555,0,0,0,0,1
4210555,0,0,0,0,2
4210555,0,0,0,0,3
4210555,0,0,0,0,4
4210555,0,0,0,0,5
4210555,0,0,0,0,6
4210555,0,0,0,0,7
4210555,0,0,0,0,8
4210555,0,0,0,0,9
4210555,50,50,100,100,10
4210555,0,0,0,0,11
4210555,0,0,0,0,12
4210555,0,0,0,0,13
4210555,0,0,0,0,14
4210555,0,0,0,0,15
4210555,0,0,0,0,16
4210555,0,0,0,0,17
4210555,0,0,0,0,18
4210555,0,0,0,0,19
4210555,0,0,0,0,20
4210555,0,0,0,0,21
4210555,40,40,2560,1280,22
4210555,0,0,0,0,23
4210555,0,0,0,0,24
4210555,0,0,0,0,25
4210555,0,0,0,0,26
4210555,0,0,0,0,27
4210555,0,0,0,0,28
4210555,0,0,0,0,29
4210555,0,0,0,0,30
4210555,0,0,0,0,31
4210555,2,2,14,13,32
4210555,0,0,0,0,33
4210555,0,0,0,0,34
4210555,95,95,162,522,35
4210555,0,0,0,0,36
4210555,0,0,0,0,37
4210555,0,0,0,0,38
4210555,0,0,0,0,39
4210555,0,0,0,0,40
